starting_order,greedy_order,best_order,spearman_greedy,spearman_best,kendall_greedy,kendall_best
[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],0.7380952380952381,0.7380952380952381,0.4999999999999999,0.4999999999999999
[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],0.7380952380952381,0.7380952380952381,0.4999999999999999,0.4999999999999999
[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],0.7380952380952381,0.7380952380952381,0.4999999999999999,0.4999999999999999
[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],0.7380952380952381,0.7380952380952381,0.4999999999999999,0.4999999999999999
[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],0.7380952380952381,0.7380952380952381,0.4999999999999999,0.4999999999999999
[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],0.7380952380952381,0.7380952380952381,0.4999999999999999,0.4999999999999999
[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],0.7380952380952381,0.7380952380952381,0.4999999999999999,0.4999999999999999
[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],[2 1 0 3 7 5 4 6],0.7380952380952381,0.7380952380952381,0.4999999999999999,0.4999999999999999
